image_id,split,class_label,name_cat
2403,train,43,sword lily
2404,train,43,sword lily
2405,train,43,sword lily
2406,train,43,sword lily
2407,train,43,sword lily
2409,train,43,sword lily
2410,train,43,sword lily
2411,train,43,sword lily
2413,train,43,sword lily
2415,train,43,sword lily
2416,train,43,sword lily
2417,train,43,sword lily
2418,train,43,sword lily
2421,train,43,sword lily
2422,train,43,sword lily
2423,train,43,sword lily
2424,train,43,sword lily
2425,train,43,sword lily
2426,train,43,sword lily
2429,train,43,sword lily
2430,train,43,sword lily
2431,train,43,sword lily
2432,train,43,sword lily
2433,train,43,sword lily
2434,train,43,sword lily
2435,train,43,sword lily
2437,train,43,sword lily
2439,train,43,sword lily
2440,train,43,sword lily
2442,train,43,sword lily
2443,train,43,sword lily
2444,train,43,sword lily
2445,train,43,sword lily
1491,train,44,poinsettia
1493,train,44,poinsettia
1494,train,44,poinsettia
1495,train,44,poinsettia
1496,train,44,poinsettia
1499,train,44,poinsettia
1500,train,44,poinsettia
1501,train,44,poinsettia
1504,train,44,poinsettia
1505,train,44,poinsettia
1506,train,44,poinsettia
1507,train,44,poinsettia
1509,train,44,poinsettia
1510,train,44,poinsettia
1514,train,44,poinsettia
1515,train,44,poinsettia
1516,train,44,poinsettia
1517,train,44,poinsettia
1518,train,44,poinsettia
1520,train,44,poinsettia
1521,train,44,poinsettia
1523,train,44,poinsettia
1524,train,44,poinsettia
1525,train,44,poinsettia
1526,train,44,poinsettia
1527,train,44,poinsettia
1528,train,44,poinsettia
1530,train,44,poinsettia
1531,train,44,poinsettia
1532,train,44,poinsettia
1533,train,44,poinsettia
1534,train,44,poinsettia
1535,train,44,poinsettia
1538,train,44,poinsettia
1539,train,44,poinsettia
1540,train,44,poinsettia
1541,train,44,poinsettia
1542,train,44,poinsettia
1543,train,44,poinsettia
1544,train,44,poinsettia
1545,train,44,poinsettia
1546,train,44,poinsettia
1547,train,44,poinsettia
1548,train,44,poinsettia
1549,train,44,poinsettia
1550,train,44,poinsettia
1551,train,44,poinsettia
1552,train,44,poinsettia
1553,train,44,poinsettia
1554,train,44,poinsettia
1555,train,44,poinsettia
1556,train,44,poinsettia
1557,train,44,poinsettia
1558,train,44,poinsettia
1559,train,44,poinsettia
1560,train,44,poinsettia
1561,train,44,poinsettia
1562,train,44,poinsettia
1563,train,44,poinsettia
1564,train,44,poinsettia
1566,train,44,poinsettia
1567,train,44,poinsettia
1568,train,44,poinsettia
1570,train,44,poinsettia
1571,train,44,poinsettia
1572,train,44,poinsettia
1573,train,44,poinsettia
1574,train,44,poinsettia
1575,train,44,poinsettia
1578,train,44,poinsettia
1579,train,44,poinsettia
1580,train,44,poinsettia
1581,train,44,poinsettia
1582,train,44,poinsettia
7123,train,45,bolero deep blue
7124,train,45,bolero deep blue
7125,train,45,bolero deep blue
7126,train,45,bolero deep blue
7127,train,45,bolero deep blue
7128,train,45,bolero deep blue
7129,train,45,bolero deep blue
7130,train,45,bolero deep blue
7131,train,45,bolero deep blue
7133,train,45,bolero deep blue
7134,train,45,bolero deep blue
7135,train,45,bolero deep blue
7136,train,45,bolero deep blue
7137,train,45,bolero deep blue
7138,train,45,bolero deep blue
7139,train,45,bolero deep blue
7140,train,45,bolero deep blue
7141,train,45,bolero deep blue
7144,train,45,bolero deep blue
7145,train,45,bolero deep blue
7147,train,45,bolero deep blue
7149,train,45,bolero deep blue
7150,train,45,bolero deep blue
7151,train,45,bolero deep blue
7152,train,45,bolero deep blue
7153,train,45,bolero deep blue
7154,train,45,bolero deep blue
7155,train,45,bolero deep blue
7156,train,45,bolero deep blue
7158,train,45,bolero deep blue
7160,train,45,bolero deep blue
8098,train,45,bolero deep blue
947,train,46,wallflower
948,train,46,wallflower
951,train,46,wallflower
952,train,46,wallflower
953,train,46,wallflower
954,train,46,wallflower
955,train,46,wallflower
956,train,46,wallflower
957,train,46,wallflower
958,train,46,wallflower
959,train,46,wallflower
960,train,46,wallflower
961,train,46,wallflower
962,train,46,wallflower
963,train,46,wallflower
964,train,46,wallflower
966,train,46,wallflower
967,train,46,wallflower
968,train,46,wallflower
969,train,46,wallflower
970,train,46,wallflower
971,train,46,wallflower
972,train,46,wallflower
973,train,46,wallflower
974,train,46,wallflower
975,train,46,wallflower
976,train,46,wallflower
977,train,46,wallflower
978,train,46,wallflower
979,train,46,wallflower
980,train,46,wallflower
981,train,46,wallflower
982,train,46,wallflower
983,train,46,wallflower
984,train,46,wallflower
985,train,46,wallflower
986,train,46,wallflower
987,train,46,wallflower
988,train,46,wallflower
989,train,46,wallflower
990,train,46,wallflower
992,train,46,wallflower
994,train,46,wallflower
995,train,46,wallflower
997,train,46,wallflower
998,train,46,wallflower
999,train,46,wallflower
1000,train,46,wallflower
1001,train,46,wallflower
1002,train,46,wallflower
1004,train,46,wallflower
1005,train,46,wallflower
1006,train,46,wallflower
1008,train,46,wallflower
1010,train,46,wallflower
1011,train,46,wallflower
1012,train,46,wallflower
1013,train,46,wallflower
1014,train,46,wallflower
1016,train,46,wallflower
1017,train,46,wallflower
1018,train,46,wallflower
1019,train,46,wallflower
1020,train,46,wallflower
1022,train,46,wallflower
1023,train,46,wallflower
1025,train,46,wallflower
1026,train,46,wallflower
1027,train,46,wallflower
1028,train,46,wallflower
1029,train,46,wallflower
1030,train,46,wallflower
1031,train,46,wallflower
1032,train,46,wallflower
1033,train,46,wallflower
1034,train,46,wallflower
1035,train,46,wallflower
1037,train,46,wallflower
1038,train,46,wallflower
1039,train,46,wallflower
1041,train,46,wallflower
1042,train,46,wallflower
1043,train,46,wallflower
1044,train,46,wallflower
1045,train,46,wallflower
1047,train,46,wallflower
1048,train,46,wallflower
1050,train,46,wallflower
1051,train,46,wallflower
1052,train,46,wallflower
1054,train,46,wallflower
1055,train,46,wallflower
1056,train,46,wallflower
1057,train,46,wallflower
1058,train,46,wallflower
1060,train,46,wallflower
1061,train,46,wallflower
1065,train,46,wallflower
1066,train,46,wallflower
1067,train,46,wallflower
1068,train,46,wallflower
1069,train,46,wallflower
1071,train,46,wallflower
1072,train,46,wallflower
1073,train,46,wallflower
1074,train,46,wallflower
1075,train,46,wallflower
1076,train,46,wallflower
1077,train,46,wallflower
1078,train,46,wallflower
1079,train,46,wallflower
1080,train,46,wallflower
1081,train,46,wallflower
1082,train,46,wallflower
1085,train,46,wallflower
1086,train,46,wallflower
1087,train,46,wallflower
1088,train,46,wallflower
1093,train,46,wallflower
1095,train,46,wallflower
1096,train,46,wallflower
1097,train,46,wallflower
1098,train,46,wallflower
1099,train,46,wallflower
1100,train,46,wallflower
1101,train,46,wallflower
1102,train,46,wallflower
1103,train,46,wallflower
1104,train,46,wallflower
1106,train,46,wallflower
1108,train,46,wallflower
1109,train,46,wallflower
1110,train,46,wallflower
1111,train,46,wallflower
1112,train,46,wallflower
1113,train,46,wallflower
1114,train,46,wallflower
1115,train,46,wallflower
1116,train,46,wallflower
1117,train,46,wallflower
1118,train,46,wallflower
1120,train,46,wallflower
1121,train,46,wallflower
1123,train,46,wallflower
1124,train,46,wallflower
1125,train,46,wallflower
1126,train,46,wallflower
1128,train,46,wallflower
1130,train,46,wallflower
1131,train,46,wallflower
1132,train,46,wallflower
1135,train,46,wallflower
1137,train,46,wallflower
1139,train,46,wallflower
1140,train,46,wallflower
1141,train,46,wallflower
1142,train,46,wallflower
4953,train,47,marigold
4956,train,47,marigold
4957,train,47,marigold
4958,train,47,marigold
4959,train,47,marigold
4961,train,47,marigold
4962,train,47,marigold
4963,train,47,marigold
4964,train,47,marigold
4965,train,47,marigold
4966,train,47,marigold
4967,train,47,marigold
4968,train,47,marigold
4969,train,47,marigold
4970,train,47,marigold
4971,train,47,marigold
4972,train,47,marigold
4973,train,47,marigold
4974,train,47,marigold
4975,train,47,marigold
4976,train,47,marigold
4979,train,47,marigold
4981,train,47,marigold
4982,train,47,marigold
4983,train,47,marigold
4984,train,47,marigold
4986,train,47,marigold
4987,train,47,marigold
4988,train,47,marigold
4989,train,47,marigold
4990,train,47,marigold
4991,train,47,marigold
4993,train,47,marigold
4995,train,47,marigold
4997,train,47,marigold
4998,train,47,marigold
4999,train,47,marigold
5000,train,47,marigold
5002,train,47,marigold
5003,train,47,marigold
5004,train,47,marigold
5005,train,47,marigold
5006,train,47,marigold
5007,train,47,marigold
5009,train,47,marigold
5011,train,47,marigold
5012,train,47,marigold
5013,train,47,marigold
5014,train,47,marigold
5015,train,47,marigold
5016,train,47,marigold
5017,train,47,marigold
5018,train,47,marigold
5019,train,47,marigold
4626,train,48,buttercup
4627,train,48,buttercup
4629,train,48,buttercup
4630,train,48,buttercup
4631,train,48,buttercup
4632,train,48,buttercup
4633,train,48,buttercup
4634,train,48,buttercup
4636,train,48,buttercup
4638,train,48,buttercup
4639,train,48,buttercup
4641,train,48,buttercup
4642,train,48,buttercup
4643,train,48,buttercup
4644,train,48,buttercup
4646,train,48,buttercup
4647,train,48,buttercup
4648,train,48,buttercup
4649,train,48,buttercup
4650,train,48,buttercup
4651,train,48,buttercup
4653,train,48,buttercup
4656,train,48,buttercup
4657,train,48,buttercup
4659,train,48,buttercup
4660,train,48,buttercup
4661,train,48,buttercup
4663,train,48,buttercup
4664,train,48,buttercup
4665,train,48,buttercup
4666,train,48,buttercup
4667,train,48,buttercup
4668,train,48,buttercup
4669,train,48,buttercup
4671,train,48,buttercup
4672,train,48,buttercup
4673,train,48,buttercup
4674,train,48,buttercup
4675,train,48,buttercup
4676,train,48,buttercup
4677,train,48,buttercup
4678,train,48,buttercup
4679,train,48,buttercup
4680,train,48,buttercup
4681,train,48,buttercup
4683,train,48,buttercup
4684,train,48,buttercup
4685,train,48,buttercup
4686,train,48,buttercup
4688,train,48,buttercup
4689,train,48,buttercup
4690,train,48,buttercup
4691,train,48,buttercup
4692,train,48,buttercup
4693,train,48,buttercup
4694,train,48,buttercup
4695,train,48,buttercup
6199,train,49,oxeye daisy
6202,train,49,oxeye daisy
6204,train,49,oxeye daisy
6207,train,49,oxeye daisy
6208,train,49,oxeye daisy
6209,train,49,oxeye daisy
6210,train,49,oxeye daisy
6211,train,49,oxeye daisy
6212,train,49,oxeye daisy
6213,train,49,oxeye daisy
6214,train,49,oxeye daisy
6215,train,49,oxeye daisy
6216,train,49,oxeye daisy
6218,train,49,oxeye daisy
6219,train,49,oxeye daisy
6221,train,49,oxeye daisy
6223,train,49,oxeye daisy
6224,train,49,oxeye daisy
6225,train,49,oxeye daisy
6226,train,49,oxeye daisy
6227,train,49,oxeye daisy
6228,train,49,oxeye daisy
6229,train,49,oxeye daisy
6230,train,49,oxeye daisy
6231,train,49,oxeye daisy
6232,train,49,oxeye daisy
6233,train,49,oxeye daisy
6234,train,49,oxeye daisy
6236,train,49,oxeye daisy
6237,train,49,oxeye daisy
6238,train,49,oxeye daisy
6239,train,49,oxeye daisy
6240,train,49,oxeye daisy
6241,train,49,oxeye daisy
6242,train,49,oxeye daisy
6243,train,49,oxeye daisy
6244,train,49,oxeye daisy
6245,train,49,oxeye daisy
6246,train,49,oxeye daisy
6297,train,50,common dandelion
6298,train,50,common dandelion
6300,train,50,common dandelion
6301,train,50,common dandelion
6302,train,50,common dandelion
6303,train,50,common dandelion
6304,train,50,common dandelion
6305,train,50,common dandelion
6306,train,50,common dandelion
6307,train,50,common dandelion
6308,train,50,common dandelion
6309,train,50,common dandelion
6311,train,50,common dandelion
6312,train,50,common dandelion
6313,train,50,common dandelion
6314,train,50,common dandelion
6316,train,50,common dandelion
6317,train,50,common dandelion
6318,train,50,common dandelion
6319,train,50,common dandelion
6320,train,50,common dandelion
6321,train,50,common dandelion
6322,train,50,common dandelion
6323,train,50,common dandelion
6325,train,50,common dandelion
6326,train,50,common dandelion
6327,train,50,common dandelion
6328,train,50,common dandelion
6329,train,50,common dandelion
6330,train,50,common dandelion
6331,train,50,common dandelion
6333,train,50,common dandelion
6335,train,50,common dandelion
6336,train,50,common dandelion
6337,train,50,common dandelion
6339,train,50,common dandelion
6340,train,50,common dandelion
6342,train,50,common dandelion
6344,train,50,common dandelion
6345,train,50,common dandelion
6528,train,50,common dandelion
6529,train,50,common dandelion
6530,train,50,common dandelion
6532,train,50,common dandelion
6533,train,50,common dandelion
6534,train,50,common dandelion
6535,train,50,common dandelion
6536,train,50,common dandelion
6537,train,50,common dandelion
6538,train,50,common dandelion
6540,train,50,common dandelion
6542,train,50,common dandelion
6543,train,50,common dandelion
6544,train,50,common dandelion
6545,train,50,common dandelion
6546,train,50,common dandelion
6547,train,50,common dandelion
6548,train,50,common dandelion
6550,train,50,common dandelion
6552,train,50,common dandelion
6553,train,50,common dandelion
6554,train,50,common dandelion
6555,train,50,common dandelion
6557,train,50,common dandelion
6558,train,50,common dandelion
6559,train,50,common dandelion
6560,train,50,common dandelion
6561,train,50,common dandelion
6563,train,50,common dandelion
6564,train,50,common dandelion
6565,train,50,common dandelion
6566,train,50,common dandelion
6569,train,50,common dandelion
6570,train,50,common dandelion
1314,train,51,petunia
1315,train,51,petunia
1316,train,51,petunia
1317,train,51,petunia
1318,train,51,petunia
1320,train,51,petunia
1321,train,51,petunia
1322,train,51,petunia
1323,train,51,petunia
1324,train,51,petunia
1326,train,51,petunia
1327,train,51,petunia
1328,train,51,petunia
1329,train,51,petunia
1330,train,51,petunia
1331,train,51,petunia
1332,train,51,petunia
1333,train,51,petunia
1334,train,51,petunia
1335,train,51,petunia
1336,train,51,petunia
1337,train,51,petunia
1338,train,51,petunia
1339,train,51,petunia
1341,train,51,petunia
1342,train,51,petunia
1343,train,51,petunia
1344,train,51,petunia
1345,train,51,petunia
1346,train,51,petunia
1347,train,51,petunia
1349,train,51,petunia
1350,train,51,petunia
1351,train,51,petunia
1353,train,51,petunia
1354,train,51,petunia
1355,train,51,petunia
1357,train,51,petunia
1358,train,51,petunia
1360,train,51,petunia
1361,train,51,petunia
1363,train,51,petunia
1364,train,51,petunia
1365,train,51,petunia
1366,train,51,petunia
1368,train,51,petunia
1370,train,51,petunia
1371,train,51,petunia
1372,train,51,petunia
1373,train,51,petunia
1376,train,51,petunia
1377,train,51,petunia
1378,train,51,petunia
1379,train,51,petunia
1380,train,51,petunia
1381,train,51,petunia
1382,train,51,petunia
1383,train,51,petunia
1384,train,51,petunia
1386,train,51,petunia
1387,train,51,petunia
1388,train,51,petunia
1389,train,51,petunia
1390,train,51,petunia
1391,train,51,petunia
1392,train,51,petunia
1393,train,51,petunia
1394,train,51,petunia
1395,train,51,petunia
1396,train,51,petunia
1399,train,51,petunia
1401,train,51,petunia
1402,train,51,petunia
1404,train,51,petunia
1405,train,51,petunia
1407,train,51,petunia
1408,train,51,petunia
1409,train,51,petunia
1411,train,51,petunia
1413,train,51,petunia
1414,train,51,petunia
1415,train,51,petunia
1416,train,51,petunia
1417,train,51,petunia
1418,train,51,petunia
1421,train,51,petunia
1423,train,51,petunia
1424,train,51,petunia
1425,train,51,petunia
1427,train,51,petunia
1428,train,51,petunia
1429,train,51,petunia
1430,train,51,petunia
1431,train,51,petunia
1432,train,51,petunia
1433,train,51,petunia
1434,train,51,petunia
1435,train,51,petunia
1436,train,51,petunia
1438,train,51,petunia
1440,train,51,petunia
1441,train,51,petunia
1442,train,51,petunia
1443,train,51,petunia
1444,train,51,petunia
1445,train,51,petunia
1446,train,51,petunia
1447,train,51,petunia
1448,train,51,petunia
1450,train,51,petunia
